1438	881	1112	819	1675	4845	2319	2526	68
643	936	516	781	1903	4121	1579	2542	69
1222	1948	407	1341	3290	5802	3170	2632	70
178	662	671	704	2726	3475	840	2635	71
665	304	776	1260	1416	3616	969	2647	72
1022	1270	1140	1848	1130	4969	2292	2677	73
803	873	761	1861	3336	4372	1676	2696	74
295	519	853	585	575	3539	814	2725	75
96	502	258	1397	2096	3347	598	2749	76
438	1051	486	265	2291	4262	1489	2773	77
609	503	86	167	2767	3921	1112	2809	78
875	1910	1446	1110	2776	5658	2785	2873	79
834	1270	1340	803	2739	5002	2104	2898	80
390	841	575	908	3100	4130	1231	2899	81
1286	1557	1476	273	2050	5776	2843	2933	82
1465	1466	1096	246	3066	5884	2931	2953	83
970	707	907	412	3719	4729	1677	3052	84
743	186	760	1626	1352	4078	929	3149	85
907	499	669	126	1089	4556	1406	3150	86
341	1458	760	242	3244	4949	1799	3150	87
876	1597	1252	1286	3688	5627	2473	3154	88
472	1626	1267	907	929	5262	2098	3164	89
808	575	813	1025	3457	4555	1383	3172	90
348	434	755	1760	1873	3967	782	3185	91
979	1539	227	1287	1366	5729	2518	3211	92
1034	576	980	1944	2931	4866	1610	3256	93
937	66	1123	287	2136	4260	1003	3257	94
511	139	657	902	725	3935	650	3285	95
894	1617	132	1532	269	5817	2511	3306	96
867	1964	307	1400	3274	6150	2831	3319	97
1379	221	1078	376	1347	4926	1600	3326	98
689	1099	490	1490	3140	5123	1788	3335	99
878	779	848	224	2595	5021	1657	3364	100
864	1672	161	1894	3137	5999	2536	3463	101
946	1167	190	1412	4494	5618	2113	3505	102
194	1629	193	1226	3427	5334	1823	3511	103
829	1389	1048	967	5045	5756	2218	3538	104
1063	1231	528	819	3207	5865	2294	3571	105
647	863	807	879	4680	5110	1510	3600	106
487	38	695	64	3685	4140	525	3615	107
259	931	1202	1853	1135	4937	1190	3747	108
143	67	871	366	477	3989	210	3779	109
605	616	1378	831	1201	5005	1221	3784	110
979	1071	667	35	3646	5866	2050	3816	111
621	1547	1137	131	476	6015	2168	3847	112
1200	785	609	762	1528	5845	1985	3860	113
953	327	1492	92	1083	5141	1280	3861	114
397	890	400	1091	3413	5193	1287	3906	115
511	1502	543	1290	4599	5922	2013	3909	116
965	564	684	973	1386	5440	1529	3911	117
202	1890	159	1326	1622	6009	2092	3917	118
314	600	1099	1442	1963	4866	914	3952	119
502	512	355	845	1534	4993	1014	3979	120
362	1110	287	1304	5174	5510	1472	4038	121
497	995	767	1435	215	5530	1492	4038	122
1091	1304	241	1449	2836	6445	2395	4050	123
332	1100	1122	1292	3047	5483	1432	4051	124
906	1249	171	1966	2703	6261	2155	4106	125
559	1141	1051	1197	2663	5851	1700	4151	126
1088	1528	832	1999	2431	6813	2616	4197	127
1025	907	842	39	220	6188	1932	4256	128
802	1293	1309	1134	5178	6394	2095	4299	129
567	344	455	94	3335	5237	911	4326	130
632	1394	858	1729	2596	6383	2026	4357	131
847	374	303	298	610	5649	1221	4428	132
1329	903	361	624	4202	6680	2232	4448	133
122	825	1456	1675	161	5402	947	4455	134
535	1046	1060	1111	3826	6062	1581	4481	135
1292	546	1320	336	4628	6321	1838	4483	136
1165	1374	376	1825	1024	7051	2539	4512	137
170	1254	121	998	3306	5942	1424	4518	138
1096	1244	551	1746	630	6861	2340	4521	139
60	1036	746	906	1683	5625	1096	4529	140
78	811	730	1765	2773	5420	889	4531	141
702	1908	714	1021	5591	7160	2610	4550	142
120	1312	144	1168	5744	6013	1432	4581	143
413	1186	140	1114	4892	6188	1599	4589	144
618	1764	204	462	1587	6974	2382	4592	145
144	1750	923	1803	4416	6493	1894	4599	146
423	1831	471	1561	5137	6860	2254	4606	147
104	1315	730	514	1378	6031	1419	4612	148
282	294	33	271	3245	5222	576	4646	149
58	863	697	962	3547	5585	921	4664	150
533	1146	684	170	3554	6343	1679	4664	151
957	277	696	240	3884	5911	1234	4677	152
903	1268	68	666	4592	6872	2171	4701	153
233	1354	966	1621	3048	6297	1587	4710	154
689	884	905	1676	1228	6307	1573	4734	155
1364	1950	1057	1279	3804	8071	3314	4757	156
807	1240	61	891	1089	6809	2047	4762	157
228	1785	368	478	2698	6775	2013	4762	158
235	1136	404	1138	5600	6133	1371	4762	159
683	1585	1060	1240	5065	7057	2268	4789	160
262	792	425	714	3838	5845	1054	4791	161
694	549	384	1244	275	6049	1243	4806	162
610	1095	900	308	2402	6571	1705	4866	163
1438	98	1072	1424	894	6406	1536	4870	164
259	111	686	786	3879	5248	370	4878	165
1364	1973	735	245	3279	8317	3337	4980	166
426	1185	470	1739	3568	6600	1611	4989	167
524	314	927	517	4035	5828	838	4990	168
708	1360	117	1665	4348	7077	2068	5009	169
1422	1328	1227	280	4175	7818	2750	5068	170
1323	228	297	528	2557	6656	1551	5105	171
832	793	1089	1261	5853	6735	1625	5110	172
490	1991	605	1524	6885	7600	2481	5119	173
318	1419	862	1774	2031	6876	1737	5139	174
233	1981	765	1707	1874	7395	2214	5181	175
111	316	488	590	494	5657	427	5230	176
1468	1179	679	132	5147	7882	2647	5235	177
640	1809	1108	170	2344	7703	2449	5254	178
1017	756	732	552	3868	7040	1773	5267	179
1328	1663	1216	359	3195	8266	2991	5275	180
1218	1505	390	1352	612	8007	2723	5284	181
696	1437	425	1009	3986	7459	2133	5326	182
530	997	248	850	4119	6864	1527	5337	183
631	1337	260	1739	6386	7308	1968	5340	184
1016	1422	1076	757	3146	7797	2438	5359	185
899	1285	562	632	498	7591	2184	5407	186
1349	897	138	1846	741	7695	2246	5449	187
1312	1954	908	920	537	8719	3266	5453	188
1164	811	636	1050	2843	7448	1975	5473	189
365	1066	520	566	3495	6932	1431	5501	190
275	415	1239	723	416	6206	690	5516	191
561	440	710	494	6244	6518	1001	5517	192
788	104	1325	144	3350	6491	892	5599	193
101	595	1215	1014	1252	6297	696	5601	194
1116	1006	1153	1778	3332	7764	2122	5642	195
1105	1330	1079	419	1964	8079	2435	5644	196
1269	446	1451	893	1880	7368	1715	5653	197
914	1529	677	1316	6696	8131	2443	5688	198
996	1877	1477	387	4511	8578	2873	5705	199
475	1719	894	1855	5670	7911	2194	5717	200
358	1822	615	1166	4499	7906	2180	5726	201
785	202	1093	1377	1262	6741	987	5754	202
1336	1031	1354	1578	6739	8131	2367	5764	203
1046	1772	1497	416	3383	8648	2818	5830	204
959	1149	535	1345	3909	7943	2108	5835	205
1298	1223	1313	347	4653	8365	2521	5844	206
247	1277	1477	1465	902	7369	1524	5845	207
849	175	864	555	5023	6947	1024	5923	208
310	1164	714	1887	499	7411	1474	5937	209
362	1539	578	1864	5852	7852	1901	5951	210
345	1947	1236	1245	5916	8259	2292	5967	211
813	485	1040	1029	3354	7276	1298	5978	212
1457	144	490	443	6114	7615	1601	6014	213
569	1008	1033	914	6099	7597	1577	6020	214
318	15	683	1700	2391	6398	333	6065	215
828	1275	701	888	4152	8177	2103	6074	216
295	351	194	1061	5467	6725	646	6079	217
353	1953	795	1571	1684	8402	2306	6096	218
675	1128	661	1408	5448	7901	1803	6098	219
695	1271	703	1961	5604	8129	1966	6163	220
1165	1854	658	344	2831	9194	3019	6175	221
12	207	11	430	5899	6408	219	6189	222
1198	413	588	1431	3528	7812	1611	6201	223
1223	743	361	850	4809	8179	1966	6213	224
1439	393	1170	939	3320	8059	1832	6227	225
1470	293	669	232	2104	7992	1763	6229	226
886	1279	200	34	5791	8411	2165	6246	227
270	1658	1305	1647	6292	8175	1928	6247	228
1183	105	1237	1546	4920	7568	1288	6280	229
1451	1789	622	1486	5751	9534	3240	6294	230
189	168	1389	1941	1584	6670	357	6313	231
396	1969	818	1605	7890	8687	2365	6322	232
1325	704	652	1120	5115	8369	2029	6340	233
946	1168	800	728	6440	8475	2114	6361	234
385	475	630	723	6353	7226	860	6366	235
1348	1366	1398	445	1566	9139	2714	6425	236
15	572	997	99	5353	7019	587	6432	237
612	1177	196	915	6055	8222	1789	6433	238
631	1270	825	315	1226	8347	1901	6446	239
9	1002	1019	1476	912	7463	1011	6452	240
51	815	1191	1797	4148	7378	866	6512	241
674	96	97	281	3866	7285	770	6515	242
532	1928	1008	1626	6942	9004	2460	6544	243
812	312	265	855	207	7669	1124	6545	244
477	685	431	904	6009	7713	1162	6551	245
496	863	1073	819	6071	7914	1359	6555	246
759	1445	1330	1447	8186	8774	2204	6570	247
1036	1997	849	935	7726	9676	3033	6643	248
593	860	342	368	3222	8119	1453	6666	249
1021	519	1432	1140	4675	8255	1540	6715	250
1485	1127	980	111	7142	9337	2612	6725	251
1029	1728	516	680	3639	9490	2757	6733	252
705	1295	606	281	6686	8738	2000	6738	253
1447	1182	1182	1525	8052	9370	2629	6741	254
1079	1673	1405	772	4456	9522	2752	6770	255
917	1468	104	626	5936	9158	2385	6773	256
526	43	321	632	955	7381	569	6812	257
1272	420	895	148	7814	8512	1692	6820	258
1003	1700	744	41	1107	9530	2703	6827	259
185	1553	199	562	1830	8584	1738	6846	260
450	671	1409	1234	150	8008	1121	6887	261
482	833	665	203	5996	8204	1315	6889	262
687	1399	320	898	7415	9012	2086	6926	263
516	378	152	645	2924	7822	894	6928	264
758	681	256	871	7720	8437	1439	6998	265
156	849	917	839	3931	8018	1005	7013	266
769	1492	552	1561	8902	9300	2261	7039	267
52	1945	278	406	6980	9041	1997	7044	268
954	1212	203	1171	3168	9219	2166	7053	269
633	432	663	882	5438	8154	1065	7089	270
384	613	140	613	6397	8117	997	7120	271
914	1403	156	977	4669	9465	2317	7148	272
957	1665	1192	839	1775	9776	2622	7154	273
939	332	875	384	8050	8433	1271	7162	274
1292	1771	1381	109	6016	10244	3063	7181	275
1325	1377	1036	1895	3941	9895	2702	7193	276
880	297	988	1204	6022	8388	1177	7211	277
53	706	198	1330	7091	8016	759	7257	278
1170	1155	676	609	375	9647	2325	7322	279
1087	644	149	327	5886	9059	1731	7328	280
934	1994	1128	1639	6625	10298	2928	7370	281
0	1900	353	1830	7926	9279	1900	7379	282
785	294	1150	591	3603	8507	1079	7428	283
465	660	541	543	6830	8556	1125	7431	284
40	852	526	914	7444	8348	892	7456	285
823	1204	1230	343	8102	9499	2027	7472	286
759	848	254	1350	6676	9115	1607	7508	287
885	4	589	1118	4999	8401	889	7512	288
874	84	164	1500	1979	8472	958	7514	289
696	537	560	1936	1179	8751	1233	7518	290
620	1895	834	387	1240	10039	2515	7524	291
661	1702	1331	945	6818	9888	2363	7525	292
479	668	280	118	4330	8685	1147	7538	293
681	1551	843	1660	9260	9797	2232	7565	294
441	605	300	610	7548	8617	1046	7571	295
621	1486	1002	934	2506	9692	2107	7585	296
1079	496	819	1044	4564	9245	1575	7670	297
1168	682	97	1176	1398	9520	1850	7670	298
358	1711	757	843	3067	9739	2069	7670	299
1098	621	937	324	8322	9425	1719	7706	300
1190	1698	155	953	4113	10609	2888	7721	301
348	537	232	648	7010	8608	885	7723	302
1498	244	445	1779	196	9474	1742	7732	303
438	1283	102	693	6380	9474	1721	7753	304
572	559	816	11	4869	8885	1131	7754	305
1230	1677	1466	1023	5850	10665	2907	7758	306
559	488	118	807	5773	8811	1047	7764	307
1074	1531	1314	15	7215	10381	2605	7776	308
833	1338	1497	1199	7071	9963	2171	7792	309
858	447	858	1366	5985	9098	1305	7793	310
95	1694	1244	947	7368	9618	1789	7829	311
1383	560	1221	370	7699	9775	1943	7832	312
723	1275	921	2	4075	9831	1998	7833	313
863	437	1126	1355	91	9155	1300	7855	314
372	960	638	1270	6967	9270	1332	7938	315
1058	1358	573	1264	5920	10360	2416	7944	316
149	523	1330	1027	630	8623	672	7951	317
1035	697	1181	1223	7627	9684	1732	7952	318
791	1674	463	1605	7465	10446	2465	7981	319
780	338	706	1975	342	9126	1118	8008	320
742	1946	1376	446	936	10704	2688	8016	321
1197	1986	918	1408	7764	11260	3183	8077	322
774	1580	1050	1449	7516	10434	2354	8080	323
196	1208	663	1932	7004	9501	1404	8097	324
338	903	144	216	1752	9360	1241	8119	325
422	738	382	409	8221	9282	1160	8122	326
364	1052	1335	313	5351	9539	1416	8123	327
1390	1030	500	63	5391	10545	2420	8125	328
338	1690	187	1384	9437	10169	2028	8141	329
375	696	1113	471	5987	9230	1071	8159	330
1380	490	1415	338	8790	10036	1870	8166	331
206	745	1281	357	269	9132	951	8181	332
862	1600	285	1033	5505	10662	2462	8200	333
488	1010	1241	263	363	9709	1498	8211	334
1297	1749	863	698	5978	11273	3046	8227	335
717	1220	629	1237	10022	10165	1937	8228	336
966	1306	1434	1291	7692	10545	2272	8273	337
886	233	389	214	7965	9413	1119	8294	338
1019	421	493	1603	2598	9773	1440	8333	339
395	1939	130	1716	10039	10667	2334	8333	340
650	952	1077	1219	5816	9936	1602	8334	341
870	1080	872	260	6864	10344	1950	8394	342
568	1837	1352	244	7551	10808	2405	8403	343
95	362	1302	1472	5608	8862	457	8405	344
1262	795	556	687	9344	10468	2057	8411	345
542	422	610	0	6678	9446	964	8482	346
583	1940	1086	1606	7048	11005	2523	8482	347
94	72	809	998	3828	8653	166	8487	348
1355	1304	1055	717	5709	11147	2659	8488	349
1170	1943	1365	1430	6492	11619	3113	8506	350
926	637	1058	470	7672	10081	1563	8518	351
1464	1450	1196	1278	7581	11466	2914	8552	352
627	1942	1128	1006	9618	11134	2569	8565	353
1320	1312	1004	417	2592	11203	2632	8571	354
103	890	690	1234	6525	9567	993	8574	355
613	916	641	42	6091	10126	1529	8597	356
296	1590	941	1058	8548	10491	1886	8605	357
831	153	1201	836	876	9589	984	8605	358
1482	672	1401	1903	6649	10774	2154	8620	359
219	1306	861	1589	7664	10187	1525	8662	360
1419	1037	1358	1791	5798	11123	2456	8667	361
329	768	1322	1556	3426	9769	1097	8672	362
260	378	987	243	5891	9313	638	8675	363
337	164	1080	528	507	9188	501	8687	364
1069	187	1287	357	8187	9953	1256	8697	365
876	70	752	882	6581	9666	946	8720	366
182	1942	229	1401	9202	10852	2124	8728	367
280	1526	910	1741	4339	10541	1806	8735	368
568	1863	1234	1627	9598	11179	2431	8748	369
962	1857	1351	1060	6365	11567	2819	8748	370
301	877	1108	699	4100	9947	1178	8769	371
672	559	1282	1649	569	10002	1231	8771	372
1338	524	91	714	3300	10652	1862	8790	373
915	94	377	664	7085	9802	1009	8793	374
797	1834	315	1552	7552	11442	2631	8811	375
1476	1407	1083	100	3692	11699	2883	8816	376
730	1993	1198	492	7798	11542	2723	8819	377
417	1707	1472	810	734	10972	2124	8848	378
1021	514	37	826	5131	10396	1535	8861	379
649	1649	468	686	3175	11162	2298	8864	380
1167	1883	105	1830	8948	11934	3050	8884	381
559	1572	977	1626	9360	11022	2131	8891	382
1178	1271	1415	1192	9600	11345	2449	8896	383
473	754	658	246	7953	10137	1227	8910	384
1400	1739	463	1623	10922	12054	3139	8915	385
254	509	582	728	5448	9690	763	8927	386
385	173	745	486	8643	9491	558	8933	387
820	874	962	1240	8990	10639	1694	8945	388
986	708	1307	878	8875	10708	1694	9014	389
571	830	1218	1666	4231	10424	1401	9023	390
925	1291	1398	1585	7034	11266	2216	9050	391
1173	1064	1359	403	10034	11295	2237	9058	392
37	246	277	1573	4010	9360	283	9077	393
565	1836	1455	1604	4908	11486	2401	9085	394
114	309	335	592	5388	9520	423	9097	395
1093	68	78	1053	2623	10281	1161	9120	396
448	1956	1292	1383	8800	11563	2404	9159	397
1087	1204	1493	625	10063	11459	2291	9168	398
1349	1586	874	1073	5052	12135	2935	9200	399
1020	925	1059	1744	7363	11211	1945	9266	400
658	1705	899	891	3284	11658	2363	9295	401
1151	648	1039	1305	5827	11106	1799	9307	402
556	253	975	1557	1549	10133	809	9324	403
93	1301	720	608	4258	10723	1394	9329	404
1035	685	1163	784	10223	11062	1720	9342	405
270	1332	577	890	9046	10951	1602	9349	406
30	578	1204	696	5726	9959	608	9351	407
765	656	376	1005	4473	10780	1421	9359	408
510	760	994	1018	6178	10631	1270	9361	409
556	1328	821	1866	5836	11304	1884	9420	410
461	1453	55	688	4605	11351	1914	9437	411
964	1481	283	1935	6910	11905	2445	9460	412
639	375	1302	705	6780	10549	1014	9535	413
664	577	26	1170	9195	10794	1241	9553	414
380	1043	992	1959	3425	10977	1423	9554	415
855	1448	1477	757	4727	11871	2303	9568	416
519	1351	1352	1350	5738	11443	1870	9573	417
1235	1191	779	663	6727	12000	2426	9574	418
777	699	344	1045	6605	11060	1476	9584	419
1067	1721	853	1296	9530	12383	2788	9595	420
722	1260	643	1088	11133	11608	1982	9626	421
1327	367	1286	1119	6262	11338	1694	9644	422
709	1298	446	1103	10712	11651	2007	9644	423
921	989	1454	1439	2748	11577	1910	9667	424
60	289	1008	232	7726	10017	349	9668	425
1454	211	1327	917	9074	11347	1665	9682	426
965	1024	375	1814	4790	11686	1989	9697	427
885	1480	116	1099	9669	12076	2365	9711	428
447	443	1012	1778	4131	10602	890	9712	429
1170	1278	517	966	5904	12164	2448	9716	430
1275	1075	1289	583	11580	12099	2350	9749	431
1177	1432	801	490	1201	12379	2609	9770	432
1376	1242	1210	7	10011	12405	2618	9787	433
902	1493	862	1127	9832	12189	2395	9794	434
481	1859	1092	1130	9828	12140	2340	9800	435
1230	466	743	554	8045	11518	1696	9822	436
1070	1647	1089	1541	11943	12543	2717	9826	437
653	387	553	1609	2161	10907	1040	9867	438
287	832	812	370	8950	11010	1119	9891	439
5	1922	338	197	3580	11828	1927	9901	440
1037	1220	880	1324	11840	12183	2257	9926	441
585	1055	576	901	11302	11578	1640	9938	442
117	459	954	1289	3706	10530	576	9954	443
1211	210	1440	506	8418	11435	1421	10014	444
158	1711	1009	1570	8975	11896	1869	10027	445
211	1235	951	1045	5244	11553	1446	10107	446
1410	648	1059	894	10311	12177	2058	10119	447
298	702	49	1023	7514	11120	1000	10120	448
728	1476	133	761	9240	12349	2204	10145	449
1456	844	582	1348	5363	12475	2300	10175	450
35	1685	1191	758	7125	11907	1720	10187	451
968	1014	433	1498	4694	12182	1982	10200	452
1264	1334	793	1048	7479	12809	2598	10211	453
22	581	290	626	8330	10863	603	10260	454
1441	1019	866	1568	8814	12745	2460	10285	455
319	1578	1421	116	7530	12186	1897	10289	456
1457	1831	1203	613	10129	13584	3288	10296	457
1407	1504	915	503	7867	13254	2911	10343	458
492	910	398	1850	9025	11746	1402	10344	459
1044	1288	726	594	6425	12695	2332	10363	460
925	1923	46	1813	10390	13233	2848	10385	461
18	1358	766	629	3485	11791	1376	10415	462
10	1168	1292	1535	1837	11595	1178	10417	463
831	864	505	1814	10217	12115	1695	10420	464
1244	929	626	299	9117	12596	2173	10423	465
1128	891	1298	247	5919	12450	2019	10431	466
41	1233	1020	1611	3809	11705	1274	10431	467
197	1182	1297	1767	4269	11811	1379	10432	468
1133	985	525	908	8273	12550	2118	10432	469
367	35	412	939	9021	10859	402	10457	470
1058	1611	1010	36	11492	13144	2669	10475	471
940	1610	440	361	2202	13025	2550	10475	472
828	1043	559	1764	6056	12346	1871	10475	473
719	1679	561	280	253	12884	2398	10486	474
1304	858	881	47	10772	12663	2162	10501	475
715	398	1463	1243	3804	11637	1113	10524	476
372	1723	679	1990	7705	12643	2095	10548	477
1002	1569	91	1355	4585	13128	2571	10557	478
966	736	197	634	7600	12268	1702	10566	479
849	1123	532	1294	8742	12546	1972	10574	480
245	938	367	508	7471	11783	1183	10600	481
734	737	972	965	8025	12077	1471	10606	482
1259	285	1301	1728	9418	12185	1544	10641	483
692	1671	1494	273	3622	13021	2363	10658	484
764	1879	599	270	11132	13311	2643	10668	485
532	1923	462	1208	11920	13135	2455	10680	486
320	276	953	679	8431	11288	596	10692	487
259	859	400	1654	5503	11837	1118	10719	488
970	1845	185	310	4144	13542	2815	10727	489
262	447	509	185	10091	11472	709	10763	490
1357	333	1076	818	7466	12470	1690	10780	491
469	1916	1403	907	2497	13170	2385	10785	492
728	1600	1118	1060	11475	13123	2328	10795	493
763	1819	1155	1606	10365	13437	2582	10855	494
560	1138	185	664	7884	12557	1698	10859	495
839	1291	1189	613	10985	13000	2130	10870	496
222	127	666	872	1810	11227	349	10878	497
839	19	912	620	8874	11752	858	10894	498
1249	1038	373	1720	1245	13221	2287	10934	499
289	105	1139	1684	3059	11331	394	10937	500
371	1714	268	1639	12805	13028	2085	10943	501
704	9	1382	1059	3161	11661	713	10948	502
623	10	501	1136	6364	11586	633	10953	503
1061	1533	157	1017	10826	13583	2594	10989	504
348	614	165	808	10710	11973	962	11011	505
414	213	151	1524	6717	11674	627	11047	506
720	1842	434	1960	13153	13613	2562	11051	507
356	1944	769	1920	10639	13364	2300	11064	508
841	166	1277	989	5621	12098	1007	11091	509
285	582	1291	699	2590	11979	867	11112	510
1007	95	1199	485	8526	12233	1102	11131	511
1284	223	312	725	6331	12649	1507	11142	512
329	699	1182	1510	10500	12171	1028	11143	513
270	735	911	935	10120	12149	1005	11144	514
65	1433	413	1527	9410	12674	1498	11176	515
1213	378	1337	1312	11416	12771	1591	11180	516
399	875	229	1227	11153	12462	1274	11188	517
811	1136	899	580	9016	13151	1947	11204	518
683	356	71	398	9220	12249	1039	11210	519
366	1355	946	658	8346	12957	1721	11236	520
1351	1148	889	1449	9602	13747	2499	11248	521
805	1237	1049	1465	11370	13300	2042	11258	522
195	505	270	1869	7906	11961	700	11261	523
368	900	800	744	8814	12564	1268	11296	524
440	420	1428	1133	5694	12160	860	11300	525
962	406	1434	169	8545	12676	1368	11308	526
506	447	1068	537	9817	12267	953	11314	527
963	447	854	1257	8300	12726	1410	11316	528
1405	1078	1339	713	12015	13826	2483	11343	529
1065	514	860	817	10429	12930	1579	11351	530
575	1904	920	1799	11747	13858	2479	11379	531
713	41	1374	209	5947	12166	754	11412	532
474	965	886	1223	7352	12869	1439	11430	533
1132	590	203	126	8211	13236	1722	11514	534
1445	1371	79	931	5686	14334	2816	11518	535
1162	771	476	528	11864	13482	1933	11549	536
1332	233	1223	1788	2632	13138	1565	11573	537
1293	13	951	596	8506	12903	1306	11597	538
1203	1367	525	1340	10021	14181	2570	11611	539
30	1214	20	510	11415	12862	1244	11618	540
1121	812	1054	794	13229	13556	1933	11623	541
611	606	629	1077	9866	12844	1217	11627	542
1053	801	934	962	11072	13539	1854	11685	543
982	697	987	61	8447	13376	1679	11697	544
108	165	817	475	8465	11971	273	11698	545
308	1458	363	327	10735	13468	1766	11702	546
1313	1505	757	1253	8377	14559	2818	11741	547
828	1874	1117	455	480	14450	2702	11748	548
1189	945	947	1064	11083	13886	2134	11752	549
226	758	529	1778	8308	12748	984	11764	550
809	990	986	1386	12803	13574	1799	11775	551
1227	1960	1183	1158	8281	14977	3187	11790	552
415	1918	1081	1451	12919	14135	2333	11802	553
89	1051	389	1989	4528	12953	1140	11813	554
1051	1700	918	788	8582	14573	2751	11822	555
1375	498	1102	515	13193	13706	1873	11833	556
97	1634	191	759	9632	13602	1731	11871	557
978	983	629	959	11500	13845	1961	11884	558
390	1224	1155	1012	8059	13529	1614	11915	559
943	1055	1115	165	11929	13936	1998	11938	560
794	1336	1245	1462	11972	14073	2130	11943	561
873	1639	1156	1363	11972	14483	2512	11971	562
1233	267	1485	1699	6688	13497	1500	11997	563
505	1744	217	807	12494	14278	2249	12029	564
77	1529	796	1747	8100	13661	1606	12055	565
597	976	136	1905	7176	13632	1573	12059	566
609	1837	202	1250	11476	14507	2446	12061	567
89	1444	929	1979	1826	13599	1533	12066	568
1174	1122	1410	1923	11494	14370	2296	12074	569
185	1149	1096	1461	7596	13435	1334	12101	570
332	184	1249	895	3830	12648	516	12132	571
1010	1097	270	1606	7396	14250	2107	12143	572
1365	864	749	1292	8423	14390	2229	12161	573
647	1442	220	501	7275	14279	2089	12190	574
968	1316	1455	1481	10138	14497	2284	12213	575
37	1815	1333	1159	11832	14069	1852	12217	576
1061	1397	839	1367	14380	14680	2458	12222	577
69	1339	142	1411	12664	13637	1408	12229	578
169	828	454	1782	7967	13231	997	12234	579
1287	510	21	1190	9666	14037	1797	12240	580
621	575	566	186	11720	13446	1196	12250	581
432	139	606	1319	4257	12839	571	12268	582
967	447	1248	1414	4988	13687	1414	12273	583
153	1079	576	264	12142	13526	1232	12294	584
1367	243	298	363	10845	13908	1610	12298	585
732	1168	1496	1302	6816	14203	1900	12303	586
403	1215	624	107	10369	13930	1618	12312	587
226	1422	1439	315	4231	13966	1648	12318	588
1008	735	907	636	13217	14109	1743	12366	589
264	190	219	865	11535	12841	454	12387	590
356	850	683	1326	11254	13598	1206	12392	591
36	851	41	653	11738	13287	887	12400	592
905	74	610	1269	3568	13393	979	12414	593
731	1251	701	571	10797	14416	1982	12434	594
400	27	638	1226	3822	12893	427	12466	595
808	1982	731	845	12928	15277	2790	12487	596
1173	327	1196	597	12126	13987	1500	12487	597
