302	94	133	1689	0	200000	396
331	67	500	712	0	200000	398
307	92	259	472	0	200000	399
88	314	1319	667	0	200000	402
273	132	2144	446	0	200000	405
83	322	809	1485	0	200000	405
160	247	2577	1653	0	200000	407
31	376	2255	475	0	200000	407
34	374	202	798	0	200000	408
329	82	2258	1158	0	200000	411
239	173	1425	1828	0	200000	412
65	347	1576	1908	0	200000	412
113	300	2133	1860	0	200000	413
140	275	1741	640	0	200000	415
342	74	1237	665	0	200000	416
178	239	766	1319	0	200000	417
261	156	2363	561	0	200000	417
331	86	1221	1323	0	200000	417
106	313	1989	1219	0	200000	419
109	310	2306	38	0	200000	419
115	305	800	443	0	200000	420
363	57	2465	224	0	200000	420
97	324	2719	1209	0	200000	421
273	148	1172	213	0	200000	421
150	272	2194	347	0	200000	422
104	321	1069	805	0	200000	425
172	253	8	549	0	200000	425
338	87	710	129	0	200000	425
101	325	2814	83	0	200000	426
320	107	1192	776	0	200000	427
45	383	2024	296	0	200000	428
287	144	93	1339	0	200000	431
26	409	112	176	0	200000	435
186	249	55	1240	0	200000	435
374	64	2858	1598	0	200000	438
389	51	1612	1671	0	200000	440
136	306	832	176	0	200000	442
323	119	973	1613	0	200000	442
415	28	2922	587	0	200000	443
56	387	2957	1229	0	200000	443
210	233	1675	933	0	200000	443
280	164	82	1469	0	200000	444
9	438	1013	1122	0	200000	447
147	301	2817	536	0	200000	448
202	247	390	614	0	200000	449
54	399	2532	700	0	200000	453
66	389	855	1086	0	200000	455
410	48	200	1046	0	200000	458
369	91	2983	158	0	200000	460
195	266	1151	1647	0	200000	461
35	428	2259	299	0	200000	463
26	438	2003	1886	0	200000	464
184	281	1613	1453	0	200000	465
237	230	452	1564	0	200000	467
162	309	1175	874	0	200000	471
88	383	1250	557	0	200000	471
196	276	2428	486	0	200000	472
81	392	1140	1208	0	200000	473
460	16	105	379	0	200000	476
189	291	2361	1962	0	200000	480
192	288	1883	1004	0	200000	480
56	426	2013	1397	0	200000	482
141	342	910	569	0	200000	483
429	56	2599	1478	0	200000	485
48	438	2601	1070	0	200000	486
403	85	473	186	0	200000	488
450	39	1970	668	0	200000	489
129	366	736	1168	0	200000	495
289	207	1661	1854	0	200000	496
159	338	90	828	0	200000	497
141	356	2743	1275	0	200000	497
414	84	1230	674	0	200000	498
235	265	1200	1515	0	200000	500
284	216	2799	1104	0	200000	500
356	144	2861	336	0	200000	500
41	460	1756	1792	0	200000	501
491	11	2940	1284	0	200000	502
458	44	1950	1092	0	200000	502
164	340	1776	1689	0	200000	504
425	81	2494	571	0	200000	506
439	67	1425	568	0	200000	506
505	2	1799	277	0	200000	507
487	20	2089	765	0	200000	507
273	237	2336	917	0	200000	510
244	268	264	1623	0	200000	512
183	330	2515	1909	0	200000	513
21	494	807	735	0	200000	515
496	19	617	621	0	200000	515
300	216	722	647	0	200000	516
464	53	2634	885	0	200000	517
321	196	2765	692	0	200000	517
12	506	1447	68	0	200000	518
21	500	56	1314	0	200000	521
513	9	2559	704	0	200000	522
54	469	2683	1578	0	200000	523
67	456	2701	1030	0	200000	523
103	420	2524	1420	0	200000	523
439	85	229	1623	0	200000	524
464	60	2707	1577	0	200000	524
158	367	1988	264	0	200000	525
424	101	229	1443	0	200000	525
477	50	777	1892	0	200000	527
92	435	1764	1675	0	200000	527
91	436	989	401	0	200000	527
447	82	2100	1450	0	200000	529
88	443	2049	1900	0	200000	531
250	283	1201	1934	0	200000	533
379	155	614	755	0	200000	534
232	303	2217	1496	0	200000	535
482	55	942	396	0	200000	537
31	506	1650	338	0	200000	537
431	108	775	158	0	200000	539
488	52	1799	760	0	200000	540
163	377	1001	1661	0	200000	540
269	271	745	1259	0	200000	540
65	476	145	1197	0	200000	541
374	167	1779	60	0	200000	541
515	27	570	627	0	200000	542
420	122	2927	1449	0	200000	542
221	321	459	934	0	200000	542
428	115	2851	352	0	200000	543
155	388	1467	1143	0	200000	543
190	353	2447	818	0	200000	543
372	174	1734	1528	0	200000	546
413	134	1529	1273	0	200000	547
305	247	999	1383	0	200000	552
157	395	1282	22	0	200000	552
9	545	2466	67	0	200000	554
223	334	2027	882	0	200000	557
346	211	885	758	0	200000	557
335	222	89	1814	0	200000	557
535	22	166	522	0	200000	557
312	247	2796	1894	0	200000	559
545	15	1154	1724	0	200000	560
85	476	653	290	0	200000	561
209	353	2127	1363	0	200000	562
511	51	1389	35	0	200000	562
116	447	1400	1205	0	200000	563
422	141	113	1217	0	200000	563
222	343	1520	1735	0	200000	565
504	64	874	316	0	200000	568
70	499	1811	1366	0	200000	569
82	487	217	482	0	200000	569
133	436	840	1324	0	200000	569
386	184	1421	58	0	200000	570
435	137	1188	793	0	200000	572
417	157	649	1314	0	200000	574
171	404	1814	927	0	200000	575
117	459	954	1289	0	200000	576
24	553	1502	138	0	200000	577
279	300	90	1694	0	200000	579
549	32	836	116	0	200000	581
444	137	2430	40	0	200000	581
488	95	2238	1751	0	200000	583
398	186	2300	1804	0	200000	584
327	257	1462	329	0	200000	584
147	438	213	138	0	200000	585
328	258	741	530	0	200000	586
458	128	2989	1004	0	200000	586
556	32	2288	653	0	200000	588
381	207	2089	761	0	200000	588
131	458	2706	424	0	200000	589
68	522	2461	773	0	200000	590
276	315	2726	1382	0	200000	591
569	23	913	1678	0	200000	592
213	379	1076	1551	0	200000	592
349	244	413	1115	0	200000	593
215	379	1579	1503	0	200000	594
533	61	1866	1896	0	200000	594
493	103	2948	903	0	200000	596
1	595	365	1114	0	200000	596
227	370	88	931	0	200000	597
404	195	419	1055	0	200000	599
170	431	2824	212	0	200000	601
133	473	829	9	0	200000	606
275	333	2293	1568	0	200000	608
575	36	2564	738	0	200000	611
259	355	1304	55	0	200000	614
421	194	2252	1833	0	200000	615
486	129	850	1353	0	200000	615
303	312	243	575	0	200000	615
337	278	869	507	0	200000	615
42	574	2634	1817	0	200000	616
413	203	1874	802	0	200000	616
78	539	314	128	0	200000	617
113	506	528	1671	0	200000	619
14	607	2693	1441	0	200000	621
285	336	1369	1789	0	200000	621
236	386	1188	556	0	200000	622
146	477	2703	1891	0	200000	623
337	288	1678	694	0	200000	625
214	412	2806	1489	0	200000	626
597	31	1511	1816	0	200000	628
409	219	810	10	0	200000	628
218	412	2009	1124	0	200000	630
554	77	934	1729	0	200000	631
328	304	94	1527	0	200000	632
332	300	1875	1696	0	200000	632
121	511	1567	1989	0	200000	632
50	584	1892	787	0	200000	634
321	314	2546	1759	0	200000	635
307	328	1817	1957	0	200000	635
404	232	1691	745	0	200000	636
95	541	2386	190	0	200000	636
341	295	2107	741	0	200000	636
609	28	1687	1794	0	200000	637
380	257	1180	872	0	200000	637
458	179	1312	1405	0	200000	637
522	115	641	1891	0	200000	637
158	481	1671	975	0	200000	639
629	10	1663	281	0	200000	639
217	422	834	817	0	200000	639
575	66	2186	155	0	200000	641
640	2	113	1626	0	200000	642
80	562	1524	1820	0	200000	642
50	593	2688	1063	0	200000	643
65	580	1812	112	0	200000	645
345	301	1966	1174	0	200000	646
123	523	2520	314	0	200000	646
590	58	2905	1471	0	200000	648
473	175	1682	418	0	200000	648
167	481	1085	1559	0	200000	648
266	382	2447	1632	0	200000	648
511	139	2157	902	0	200000	650
615	35	909	1355	0	200000	650
640	11	160	1679	0	200000	651
586	65	2826	919	0	200000	651
586	65	2185	750	0	200000	651
162	490	2862	9	0	200000	652
438	214	624	949	0	200000	652
455	198	1413	1588	0	200000	653
348	307	2780	1359	0	200000	655
140	516	1701	556	0	200000	656
269	387	1634	1616	0	200000	656
140	518	2442	795	0	200000	658
378	281	2151	30	0	200000	659
86	574	1432	1178	0	200000	660
512	151	557	383	0	200000	663
625	40	1852	1526	0	200000	665
296	369	2394	1029	0	200000	665
316	350	611	281	0	200000	666
373	293	2647	1120	0	200000	666
19	647	1450	193	0	200000	666
177	489	2510	1320	0	200000	666
260	407	377	437	0	200000	667
138	530	2565	1356	0	200000	668
586	82	1855	1728	0	200000	668
571	97	2039	899	0	200000	668
288	381	173	467	0	200000	669
611	58	2846	582	0	200000	669
409	260	1865	1935	0	200000	669
555	115	711	1678	0	200000	670
196	476	1395	1829	0	200000	672
226	447	2790	392	0	200000	673
403	270	2333	47	0	200000	673
564	110	1874	105	0	200000	674
202	472	1662	1594	0	200000	674
490	185	1411	1543	0	200000	675
606	69	146	1426	0	200000	675
306	370	2528	1083	0	200000	676
405	271	2444	1225	0	200000	676
200	477	1798	1964	0	200000	677
452	227	1926	375	0	200000	679
613	66	825	1195	0	200000	679
421	258	2395	213	0	200000	679
436	246	2956	1803	0	200000	682
312	372	960	1138	0	200000	684
190	494	2391	1956	0	200000	684
331	354	1304	1371	0	200000	685
657	29	2934	114	0	200000	686
50	637	2671	1262	0	200000	687
214	473	2293	1038	0	200000	687
641	46	2700	558	0	200000	687
17	671	1526	1722	0	200000	688
504	184	1940	1659	0	200000	688
509	181	2818	1182	0	200000	690
40	650	2162	806	0	200000	690
370	320	173	790	0	200000	690
530	160	2673	1961	0	200000	690
174	517	1342	1232	0	200000	691
567	127	1257	1712	0	200000	694
377	317	2149	1224	0	200000	694
362	332	2360	1760	0	200000	694
631	64	303	941	0	200000	695
171	524	2869	1123	0	200000	695
131	565	1955	46	0	200000	696
370	326	275	504	0	200000	696
204	493	1625	79	0	200000	697
341	356	2887	1974	0	200000	697
416	282	684	1871	0	200000	698
591	107	827	177	0	200000	698
549	152	577	1132	0	200000	701
416	286	975	1843	0	200000	702
19	684	1705	1039	0	200000	703
464	239	1864	1257	0	200000	703
34	670	1155	176	0	200000	704
278	426	2457	598	0	200000	704
32	672	2809	1114	0	200000	704
685	20	2005	1565	0	200000	705
632	74	873	1856	0	200000	706
275	431	2491	638	0	200000	706
568	140	621	46	0	200000	708
31	678	2781	541	0	200000	709
466	243	554	1773	0	200000	709
235	475	312	1992	0	200000	710
616	94	2303	1626	0	200000	710
232	478	1644	101	0	200000	710
661	53	675	156	0	200000	714
163	551	679	1093	0	200000	714
92	624	1039	1635	0	200000	716
280	438	1653	1149	0	200000	718
549	170	278	1517	0	200000	719
691	29	545	1219	0	200000	720
220	501	496	1616	0	200000	721
320	403	1297	1066	0	200000	723
539	184	2041	1162	0	200000	723
383	340	1463	1418	0	200000	723
409	315	520	118	0	200000	724
44	681	911	862	0	200000	725
190	537	1176	142	0	200000	727
204	525	2616	1232	0	200000	729
569	160	629	362	0	200000	729
160	569	890	1237	0	200000	729
268	463	423	1497	0	200000	731
44	688	1670	1912	0	200000	732
259	473	2877	0	0	200000	732
41	691	1487	1676	0	200000	732
495	237	127	181	0	200000	732
65	667	2687	564	0	200000	732
162	573	501	1376	0	200000	735
335	401	1354	135	0	200000	736
540	196	194	718	0	200000	736
196	540	1880	817	0	200000	736
159	579	2203	880	0	200000	738
355	384	1806	497	0	200000	739
710	30	2014	1197	0	200000	740
688	53	1602	70	0	200000	741
164	577	247	1730	0	200000	741
245	497	1183	1633	0	200000	742
591	151	2184	1667	0	200000	742
55	688	495	204	0	200000	743
259	484	739	1382	0	200000	743
200	543	681	1889	0	200000	743
341	402	1095	1554	0	200000	743
659	84	990	507	0	200000	743
8	736	2847	1801	0	200000	744
547	199	2550	1461	0	200000	746
447	299	2847	642	0	200000	746
449	300	774	1501	0	200000	749
416	334	69	1326	0	200000	750
144	606	1420	8	0	200000	750
293	459	115	682	0	200000	752
699	53	57	190	0	200000	752
208	546	1579	1415	0	200000	754
438	317	2255	1473	0	200000	755
334	421	2377	1147	0	200000	755
554	202	768	1982	0	200000	756
14	742	86	1128	0	200000	756
664	92	457	99	0	200000	756
24	733	287	1617	0	200000	757
746	12	2505	743	0	200000	758
503	255	1095	617	0	200000	758
53	706	1698	1330	0	200000	759
603	156	2849	1917	0	200000	759
401	359	344	712	0	200000	760
666	94	548	1392	0	200000	760
442	318	985	1737	0	200000	760
136	626	1049	754	0	200000	762
518	244	2645	65	0	200000	762
357	405	1541	1219	0	200000	762
542	221	275	1172	0	200000	763
361	405	172	329	0	200000	766
594	172	1899	592	0	200000	766
346	422	2180	1069	0	200000	768
435	334	2643	1120	0	200000	769
753	17	466	1282	0	200000	770
314	456	1474	578	0	200000	770
686	85	2049	307	0	200000	771
481	291	2069	806	0	200000	772
757	16	2820	1851	0	200000	773
759	18	1920	1488	0	200000	777
525	253	1912	987	0	200000	778
671	110	822	791	0	200000	781
653	129	1204	1347	0	200000	782
746	36	1238	756	0	200000	782
36	746	906	698	0	200000	782
90	694	1517	1679	0	200000	784
616	168	2382	1120	0	200000	784
142	642	2208	1560	0	200000	784
200	585	538	466	0	200000	785
219	566	2260	628	0	200000	785
465	320	1035	147	0	200000	785
261	525	1683	1609	0	200000	786
757	29	1026	1362	0	200000	786
279	507	2779	978	0	200000	786
251	535	2441	545	0	200000	786
511	277	1981	1222	0	200000	788
596	193	1627	1548	0	200000	789
108	682	286	308	0	200000	790
576	215	741	1725	0	200000	791
307	485	2620	1505	0	200000	792
516	276	776	75	0	200000	792
606	188	1701	1769	0	200000	794
558	236	615	1165	0	200000	794
223	573	343	483	0	200000	796
668	128	158	1358	0	200000	796
93	705	2112	929	0	200000	798
699	99	875	1440	0	200000	798
356	443	2731	1587	0	200000	799
702	98	1769	695	0	200000	800
328	472	1237	1847	0	200000	800
5	795	2202	151	0	200000	800
237	564	2362	1077	0	200000	801
241	560	1912	16	0	200000	801
374	428	2873	913	0	200000	802
266	536	863	1416	0	200000	802
315	488	273	616	0	200000	803
498	305	677	514	0	200000	803
286	519	2193	1252	0	200000	805
621	184	499	1760	0	200000	805
620	185	1398	1914	0	200000	805
371	435	76	1720	0	200000	806
117	689	538	353	0	200000	806
46	762	1012	1424	0	200000	808
359	450	2989	954	0	200000	809
136	673	1975	423	0	200000	809
464	346	1378	1023	0	200000	810
348	463	2669	1868	0	200000	811
321	490	2474	945	0	200000	811
23	789	1498	432	0	200000	812
348	465	660	1387	0	200000	813
124	690	462	1576	0	200000	814
486	328	484	1505	0	200000	814
770	45	2347	215	0	200000	815
311	505	1922	1838	0	200000	816
22	795	2589	890	0	200000	817
300	517	756	1232	0	200000	817
745	74	923	68	0	200000	819
677	143	97	1944	0	200000	820
450	372	31	1876	0	200000	822
312	511	2108	994	0	200000	823
791	32	1212	130	0	200000	823
325	499	816	1478	0	200000	824
759	65	1953	1226	0	200000	824
161	665	2628	1873	0	200000	826
295	532	802	939	0	200000	827
756	71	2594	217	0	200000	827
109	718	2822	1058	0	200000	827
17	810	2164	349	0	200000	827
45	782	677	1484	0	200000	827
399	430	2414	863	0	200000	829
645	185	1039	70	0	200000	830
583	248	2056	1330	0	200000	831
251	580	265	339	0	200000	831
40	791	1829	493	0	200000	831
757	74	2552	1270	0	200000	831
249	583	501	1739	0	200000	832
784	50	2582	1281	0	200000	834
269	566	1683	744	0	200000	835
427	409	37	105	0	200000	836
435	402	2249	495	0	200000	837
668	170	2193	1237	0	200000	838
594	245	2593	1066	0	200000	839
215	625	2950	945	0	200000	840
24	817	352	1583	0	200000	841
401	440	1296	1845	0	200000	841
603	240	661	1014	0	200000	843
55	789	1144	125	0	200000	844
365	480	2806	828	0	200000	845
153	692	224	322	0	200000	845
668	177	202	1494	0	200000	845
732	114	2140	1036	0	200000	846
387	459	110	195	0	200000	846
755	91	2310	600	0	200000	846
763	83	2855	1152	0	200000	846
613	233	2750	357	0	200000	846
520	327	2549	1913	0	200000	847
414	434	1921	243	0	200000	848
444	405	2247	108	0	200000	849
226	625	67	213	0	200000	851
116	736	788	451	0	200000	852
658	195	2828	1374	0	200000	853
569	286	647	37	0	200000	855
244	611	1435	1708	0	200000	855
782	73	1967	1435	0	200000	855
375	481	1199	468	0	200000	856
464	392	1402	1229	0	200000	856
196	663	2765	450	0	200000	859
308	552	1199	627	0	200000	860
690	170	2983	17	0	200000	860
54	807	2378	1022	0	200000	861
590	271	2848	24	0	200000	861
104	758	33	1593	0	200000	862
732	131	47	1266	0	200000	863
423	441	2607	1732	0	200000	864
397	468	502	89	0	200000	865
486	380	1037	1358	0	200000	866
748	118	2158	212	0	200000	866
370	498	1576	1521	0	200000	868
706	163	1896	490	0	200000	869
481	388	1359	1205	0	200000	869
108	763	2815	1321	0	200000	871
666	206	461	1892	0	200000	872
32	841	1513	1622	0	200000	873
867	6	2508	1785	0	200000	873
685	190	759	746	0	200000	875
357	519	1927	1007	0	200000	876
183	693	1979	1006	0	200000	876
337	539	639	1024	0	200000	876
194	683	2863	1857	0	200000	877
707	172	2025	746	0	200000	879
688	191	2913	364	0	200000	879
127	754	1719	1056	0	200000	881
9	873	615	67	0	200000	882
626	256	2659	336	0	200000	882
469	414	513	1877	0	200000	883
89	794	1	1460	0	200000	883
473	410	1966	1932	0	200000	883
381	504	458	110	0	200000	885
685	203	1001	1353	0	200000	888
402	487	498	1092	0	200000	889
512	378	1304	695	0	200000	890
87	803	1573	1533	0	200000	890
873	17	106	1711	0	200000	890
537	353	2656	1159	0	200000	890
15	876	130	1394	0	200000	891
296	595	362	802	0	200000	891
48	843	1756	1879	0	200000	891
392	499	1711	799	0	200000	891
127	765	2329	1945	0	200000	892
758	135	1793	328	0	200000	893
75	819	1832	923	0	200000	894
771	123	1972	1840	0	200000	894
205	691	756	89	0	200000	896
723	173	1165	1207	0	200000	896
463	433	2600	1880	0	200000	896
110	787	1647	1783	0	200000	897
26	876	894	1663	0	200000	902
622	280	343	987	0	200000	902
29	874	2895	1632	0	200000	903
498	406	1904	1452	0	200000	904
884	21	2791	1494	0	200000	905
381	525	2811	950	0	200000	906
355	551	1502	1883	0	200000	906
172	734	516	1750	0	200000	906
581	325	2277	665	0	200000	906
671	236	2478	391	0	200000	907
789	118	1176	792	0	200000	907
879	29	1424	274	0	200000	908
513	396	756	451	0	200000	909
483	426	526	671	0	200000	909
99	811	1011	989	0	200000	910
304	606	1652	1297	0	200000	910
90	820	2513	1530	0	200000	910
870	40	1790	1829	0	200000	910
44	866	480	109	0	200000	910
366	544	1966	550	0	200000	910
670	240	1425	1473	0	200000	910
819	92	1770	1293	0	200000	911
38	873	720	1185	0	200000	911
232	680	2635	1978	0	200000	912
528	384	1170	587	0	200000	912
393	520	654	1896	0	200000	913
584	331	106	1492	0	200000	915
509	406	494	965	0	200000	915
467	448	990	1709	0	200000	915
133	783	2944	620	0	200000	916
25	892	2890	581	0	200000	917
687	230	2822	720	0	200000	917
507	411	361	699	0	200000	918
534	384	1433	1973	0	200000	918
693	225	1811	1529	0	200000	918
387	533	1762	844	0	200000	920
170	751	312	671	0	200000	921
556	365	2928	1532	0	200000	921
562	359	1902	819	0	200000	921
216	706	2525	1625	0	200000	922
162	760	158	787	0	200000	922
909	13	442	1325	0	200000	922
148	775	2436	235	0	200000	923
602	321	763	804	0	200000	923
158	766	160	1150	0	200000	924
149	775	1761	457	0	200000	924
671	253	1513	1253	0	200000	924
617	307	379	322	0	200000	924
569	356	2534	1856	0	200000	925
237	690	522	290	0	200000	927
453	475	2235	1205	0	200000	928
481	447	2574	1191	0	200000	928
229	699	1278	963	0	200000	928
923	5	246	1789	0	200000	928
224	705	2187	229	0	200000	929
374	555	1606	17	0	200000	929
321	609	341	749	0	200000	930
197	735	2008	1701	0	200000	932
96	838	1153	836	0	200000	934
697	237	78	664	0	200000	934
215	719	155	892	0	200000	934
932	3	523	1168	0	200000	935
72	864	646	1732	0	200000	936
891	46	226	1385	0	200000	937
773	164	2187	415	0	200000	937
460	478	2035	1329	0	200000	938
494	444	1068	1768	0	200000	938
256	683	1245	1713	0	200000	939
862	77	365	1590	0	200000	939
141	798	1747	71	0	200000	939
4	935	1387	1046	0	200000	939
915	24	2314	429	0	200000	939
896	44	2010	1776	0	200000	940
768	173	316	1530	0	200000	941
830	111	1614	1623	0	200000	941
121	821	2707	1951	0	200000	942
622	320	1994	1123	0	200000	942
488	454	1211	1327	0	200000	942
303	640	2361	806	0	200000	943
172	771	1486	854	0	200000	943
752	191	2938	1045	0	200000	943
157	787	1705	1729	0	200000	944
768	176	890	14	0	200000	944
816	128	1975	1340	0	200000	944
865	79	1359	246	0	200000	944
248	697	865	575	0	200000	945
315	630	268	137	0	200000	945
384	561	1096	436	0	200000	945
23	922	1374	1453	0	200000	945
841	105	2155	1519	0	200000	946
920	27	379	858	0	200000	947
180	767	1151	654	0	200000	947
781	167	2137	6	0	200000	948
715	233	17	1502	0	200000	948
399	549	132	782	0	200000	948
676	273	2192	273	0	200000	949
32	918	148	1927	0	200000	950
933	18	116	594	0	200000	951
262	689	523	902	0	200000	951
213	738	1780	1053	0	200000	951
382	569	1155	1462	0	200000	951
54	899	1466	1526	0	200000	953
588	365	2836	1469	0	200000	953
458	495	62	567	0	200000	953
246	709	1270	1727	0	200000	955
163	792	1433	1060	0	200000	955
638	318	799	305	0	200000	956
844	112	420	511	0	200000	956
619	338	1454	665	0	200000	957
137	821	209	433	0	200000	958
306	653	1675	1417	0	200000	959
914	46	2571	1268	0	200000	960
573	387	1487	496	0	200000	960
101	860	2892	949	0	200000	961
25	936	1150	1247	0	200000	961
679	282	477	1441	0	200000	961
122	839	46	1070	0	200000	961
778	185	2501	1464	0	200000	963
350	614	232	917	0	200000	964
605	359	766	722	0	200000	964
92	873	988	1216	0	200000	965
478	487	2391	551	0	200000	965
395	571	1743	1528	0	200000	966
713	254	1747	398	0	200000	967
265	702	271	1958	0	200000	967
602	367	152	971	0	200000	969
781	188	2850	868	0	200000	969
269	701	561	496	0	200000	970
139	831	358	1324	0	200000	970
579	391	1640	1516	0	200000	970
506	465	2696	298	0	200000	971
150	822	2243	1294	0	200000	972
834	138	2794	813	0	200000	972
297	676	97	1598	0	200000	973
35	940	2849	292	0	200000	975
295	681	1140	1487	0	200000	976
131	845	1100	1535	0	200000	976
322	654	2584	911	0	200000	976
89	888	664	1265	0	200000	977
655	322	772	274	0	200000	977
865	113	2785	804	0	200000	978
957	21	2835	745	0	200000	978
288	691	1279	1536	0	200000	979
332	651	2868	1999	0	200000	983
226	758	2029	1778	0	200000	984
347	637	1585	287	0	200000	984
395	589	1685	672	0	200000	984
745	241	2922	658	0	200000	986
155	831	1463	1182	0	200000	986
978	9	1953	1408	0	200000	987
518	470	745	229	0	200000	988
954	34	93	739	0	200000	988
786	206	2016	1755	0	200000	992
586	406	484	104	0	200000	992
474	519	2032	1016	0	200000	993
599	394	780	453	0	200000	993
624	369	94	1768	0	200000	993
556	438	1233	824	0	200000	994
306	689	2088	218	0	200000	995
736	259	1285	1801	0	200000	995
863	133	2555	485	0	200000	996
721	278	104	1187	0	200000	999
727	272	669	503	0	200000	999
575	425	2645	828	0	200000	1000
450	550	2103	1805	0	200000	1000
596	404	1766	1335	0	200000	1000
854	147	532	1939	0	200000	1001
41	960	1663	852	0	200000	1001
431	570	581	1768	0	200000	1001
71	930	2323	1925	0	200000	1001
361	640	2525	1897	0	200000	1001
472	529	2569	1872	0	200000	1001
835	166	1768	622	0	200000	1001
452	549	2694	5	0	200000	1001
351	651	2717	1328	0	200000	1002
342	660	2192	1786	0	200000	1002
493	509	1723	1453	0	200000	1002
927	75	2638	158	0	200000	1002
214	789	351	928	0	200000	1003
748	256	965	928	0	200000	1004
740	265	1268	1512	0	200000	1005
479	526	2188	1982	0	200000	1005
91	915	563	1285	0	200000	1006
439	567	2916	179	0	200000	1006
